tree_id,trunk_diam,status,health,spc_common,neighborhood
375905,12,Alive,Good,honeylocust,Jackson Heights
419459,27,Alive,Good,London planetree,Stapleton-Rosebank
547938,10,Alive,Good,maple,QN63
269920,11,Alive,Good,Japanese zelkova,Forest Hills
662996,31,Alive,Good,London planetree,Murray Hill
136814,4,Alive,Good,Callery pear,Chinatown
114139,3,Alive,Good,southern magnolia,Queensbridge-Ravenswood-Long Island City
660053,18,Alive,Fair,red maple,Auburndale
311622,23,Alive,Good,American elm,Jackson Heights
690816,10,Alive,Good,white ash,Ft. Totten-Bay Terrace-Clearview
604036,18,Alive,Good,pin oak,St. Albans
590540,9,Alive,Good,crimson king maple,Annadale-Huguenot-Prince's Bay-Eltingville
293889,12,Alive,Good,serviceberry,Briarwood-Jamaica Hills
45976,8,Alive,Good,honeylocust,Brooklyn Heights-Cobble Hill
197018,4,Alive,Fair,cherry,Madison
604321,3,Alive,Good,Chinese elm,Sunset Park West
585199,14,Alive,Good,green ash,QN27
510510,11,Alive,Good,Norway maple,Annadale-Huguenot-Prince's Bay-Eltingville
262819,15,Alive,Good,honeylocust,Jackson Heights
441899,7,Alive,Good,Japanese zelkova,East Tremont
715192,21,Alive,Good,pin oak,Glendale
609807,4,Alive,Good,golden raintree,Pomonok-Flushing Heights-Hillcrest
477304,4,Alive,Fair,golden raintree,Homecrest
419687,14,Alive,Fair,London planetree,Canarsie
161108,10,Alive,Good,green ash,East Williamsburg
585152,14,Alive,Good,littleleaf linden,St. Albans
449816,17,Alive,Good,Norway maple,East Flatbush-Farragut
284255,14,Alive,Good,Sophora,Pelham Bay-Country Club-City Island
706593,20,Alive,Good,London planetree,Bath Beach
244365,14,Alive,Good,Callery pear,East Harlem North
482557,2,Alive,Good,golden raintree,Upper West Side
307202,12,Alive,Fair,green ash,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
360400,11,Alive,Good,ginkgo,Allerton-Pelham Gardens
24504,34,Alive,Good,maple,Port Richmond
638628,20,Alive,Fair,London planetree,21
665792,6,Alive,Fair,hawthorn,St. Albans
426779,16,Alive,Good,honeylocust,Starrett City
631056,0,Stump,,,Jamaica Estates-Holliswood
198444,11,Alive,Good,Japanese zelkova,Queensboro Hill
455144,9,Alive,Good,ash,Rugby-Remsen Village
72092,3,Alive,Fair,American elm,West Brighton
716795,19,Alive,Good,green ash,South Ozone Park
698494,25,Alive,Good,green ash,East Flatbush-Farragut
602852,28,Alive,Good,London planetree,Williamsburg
687323,20,Alive,Good,Norway maple,Briarwood-Jamaica Hills
699897,28,Alive,Good,London planetree,Rugby-Remsen Village
38354,2,Alive,Good,Chinese elm,Flatbush
171646,12,Alive,Good,honeylocust,Far Rockaway-Bayswater
401411,5,Alive,Good,honeylocust,Melrose South-Mott Haven North
504563,28,Alive,Fair,London planetree,Soundview-Castle Hill-Clason Point-Harding Park
337197,26,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
208159,3,Alive,Good,ginkgo,Bushwick North
479048,4,Alive,Good,swamp white oak,Longwood
535151,8,Alive,Fair,Callery pear,Great Kills
644809,25,Alive,Good,London planetree,South Ozone Park
434227,2,Alive,Fair,serviceberry,East New York (Pennsylvania Ave)
142648,20,Alive,Good,Chinese elm,Upper West Side
2782,16,Alive,Fair,London planetree,BK73
189014,8,Alive,Good,cherry,Murray Hill
492572,22,Alive,Good,London planetree,New Springville-Bloomfield-Travis
279938,23,Alive,Good,pin oak,Park Slope-Gowanus
38148,4,Alive,Good,Kentucky coffeetree,Rego Park
705244,14,Alive,Good,London planetree,60
605264,7,Alive,Good,Japanese zelkova,East Williamsburg
30971,32,Alive,Good,pin oak,Forest Hills
616127,8,Alive,Good,silver linden,Bay Ridge
645479,17,Alive,Good,honeylocust,Woodhaven
351008,3,Alive,Good,northern red oak,Annadale-Huguenot-Prince's Bay-Eltingville
284340,8,Alive,Good,crab apple,Pelham Bay-Country Club-City Island
245326,12,Alive,Good,green ash,Arden Heights
481384,10,Alive,Good,Japanese zelkova,Schuylerville-Throgs Neck-Edgewater Park
270428,3,Alive,Good,Chinese elm,Central Harlem South
173819,7,Alive,Good,Japanese zelkova,North Side-South Side
104971,13,Alive,Good,Japanese zelkova,Upper West Side
89864,7,Alive,Fair,Callery pear,Upper West Side
583792,10,Alive,Good,red maple,Oakwood-Oakwood Beach
330075,4,Alive,Good,black locust,BX26
151097,3,Alive,Good,Sophora,Washington Heights South
365504,11,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
356171,11,Alive,Good,Callery pear,University Heights-Morris Heights
585296,15,Alive,Good,green ash,Rosedale
535814,14,Alive,Good,ash,Great Kills
606420,6,Alive,Good,Callery pear,Pomonok-Flushing Heights-Hillcrest
297565,2,Alive,Good,swamp white oak,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
182991,11,Alive,Fair,Sophora,Central Harlem South
365874,30,Alive,Good,London planetree,Flatbush
397769,6,Alive,Good,sugar maple,Schuylerville-Throgs Neck-Edgewater Park
339101,4,Alive,Good,Callery pear,Great Kills
608779,32,Alive,Good,London planetree,Pomonok-Flushing Heights-Hillcrest
89248,11,Alive,Good,green ash,Flushing
197484,5,Alive,Good,honeylocust,Arden Heights
701202,22,Alive,Poor,northern red oak,Lindenwood-Howard Beach
205739,13,Alive,Good,silver maple,Steinway
1794,0,Stump,,,Ft. Totten-Bay Terrace-Clearview
540369,7,Alive,Good,cherry,Baisley Park
658791,10,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
636795,38,Alive,Good,London planetree,Richmond Hill
123610,21,Alive,Good,littleleaf linden,Norwood
358272,7,Alive,Fair,green ash,Bronxdale
195357,30,Alive,Fair,London planetree,Hunters Point-Sunnyside-West Maspeth
392657,9,Alive,Poor,green ash,Homecrest
453021,4,Alive,Fair,European hornbeam,East New York
690780,17,Alive,Fair,Sophora,Whitestone
136881,23,Alive,Good,pin oak,SI25
183341,2,Alive,Good,pin oak,Astoria
112618,10,Alive,Good,green ash,Bayside-Bayside Hills
588899,36,Alive,Good,pin oak,Kew Gardens Hills
517290,3,Alive,Good,honeylocust,Maspeth
616367,34,Alive,Good,London planetree,Bay Ridge
561811,27,Alive,Good,northern red oak,Whitestone
530077,3,Alive,Good,ginkgo,Van Cortlandt Village
719661,22,Alive,Good,silver maple,South Ozone Park
194268,20,Alive,Fair,Norway maple,Hunters Point-Sunnyside-West Maspeth
708495,16,Alive,Good,littleleaf linden,Jamaica
207883,5,Alive,Good,cherry,Corona
432189,10,Alive,Fair,London planetree,SoHo-TriBeCa-Civic Center-Little Italy
258133,11,Alive,Good,tree of heaven,84
227817,3,Alive,Good,Norway maple,Woodlawn-Wakefield
585266,26,Alive,Good,London planetree,Rosedale
628625,4,Alive,Good,Callery pear,Whitestone
636087,15,Alive,Good,English oak,Richmond Hill
463016,10,Alive,Good,cherry,East New York
344893,0,Stump,,,Forest Hills
191299,9,Alive,Good,littleleaf linden,Park Slope-Gowanus
333059,3,Alive,Good,cherry,Lindenwood-Howard Beach
614977,9,Alive,Good,American elm,Queens Village
471973,17,Alive,Good,horse chestnut,Corona
362594,3,Alive,Good,dawn redwood,Westchester-Unionport
111050,14,Alive,Good,littleleaf linden,Clinton Hill
196256,0,Stump,,,Hamilton Heights
685989,29,Alive,Good,London planetree,Midwood
593662,3,Alive,Good,cherry,Richmond Hill
473271,5,Alive,Good,sawtooth oak,Eastchester-Edenwald-Baychester
334911,29,Alive,Good,London planetree,Glen Oaks-Floral Park-New Hyde Park
390975,5,Alive,Good,pin oak,Grymes Hill-Clifton-Fox Hills
412180,25,Alive,Fair,pin oak,Borough Park
616355,6,Alive,Fair,maple,Bay Ridge
323561,3,Alive,Good,cherry,Allerton-Pelham Gardens
648311,0,Stump,,,South Ozone Park
267145,3,Alive,Good,hawthorn,Melrose South-Mott Haven North
475268,35,Alive,Good,London planetree,Mariner's Harbor-Arlington-Port Ivory-Graniteville
430613,6,Alive,Fair,dawn redwood,Auburndale
178156,6,Alive,Poor,cherry,Richmond Hill
493646,2,Dead,,,New Springville-Bloomfield-Travis
574583,2,Alive,Good,American hornbeam,St. Albans
72537,6,Alive,Good,Japanese zelkova,North Side-South Side
182868,10,Alive,Good,London planetree,Central Harlem South
430890,13,Alive,Good,Callery pear,BX17
196528,15,Alive,Fair,pin oak,New Springville-Bloomfield-Travis
191363,25,Alive,Good,pin oak,11
542145,13,Alive,Fair,Callery pear,Baisley Park
440303,4,Alive,Good,Callery pear,Charleston-Richmond Valley-Tottenville
524007,15,Alive,Good,London planetree,Annadale-Huguenot-Prince's Bay-Eltingville
220533,12,Alive,Good,pin oak,Windsor Terrace
537394,6,Alive,Good,maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
543141,2,Alive,Good,cherry,Manhattanville
400326,3,Alive,Fair,honeylocust,Far Rockaway-Bayswater
556971,7,Alive,Good,Callery pear,BK78
697584,32,Alive,Good,pin oak,QN48
508826,16,Alive,Good,London planetree,Annadale-Huguenot-Prince's Bay-Eltingville
15696,8,Alive,Good,honeylocust,Washington Heights South
580555,13,Alive,Good,river birch,Whitestone
106038,3,Alive,Good,eastern redbud,Ridgewood
600696,8,Alive,Good,hawthorn,Bayside-Bayside Hills
233103,37,Alive,Good,pin oak,Pelham Parkway
711379,3,Alive,Good,scarlet oak,Erasmus
386562,3,Alive,Good,littleleaf linden,Borough Park
460940,32,Alive,Good,London planetree,New Dorp-Midland Beach
521678,28,Alive,Good,London planetree,Elmhurst-Maspeth
709720,4,Alive,Good,hawthorn,Ocean Hill
480326,5,Alive,Good,Callery pear,Far Rockaway-Bayswater
331034,6,Alive,Good,hedge maple,Allerton-Pelham Gardens
378607,0,Stump,,,Bronxdale
699527,18,Alive,Good,Sophora,Rugby-Remsen Village
7665,12,Alive,Good,ginkgo,Woodhaven
215362,19,Alive,Good,green ash,Woodlawn-Wakefield
313566,35,Alive,Good,London planetree,Forest Hills
153500,2,Alive,Good,London planetree,Bensonhurst West
539366,10,Alive,Fair,Norway maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
402906,3,Alive,Good,common hackberry,Westchester-Unionport
632156,8,Alive,Good,cherry,BK26
472144,2,Alive,Good,dawn redwood,Mount Hope
521945,3,Alive,Good,scarlet oak,SoHo-TriBeCa-Civic Center-Little Italy
592111,13,Alive,Good,Callery pear,Glen Oaks-Floral Park-New Hyde Park
70234,10,Alive,Good,London planetree,West Brighton
513872,18,Alive,Good,London planetree,Carroll Gardens-Columbia Street-Red Hook
461543,8,Dead,,,Longwood
276566,14,Alive,Good,Norway maple,Glen Oaks-Floral Park-New Hyde Park
187536,0,Stump,,,Crown Heights North
566598,26,Alive,Good,silver maple,Laurelton
698372,31,Alive,Good,London planetree,Whitestone
541858,3,Alive,Good,American elm,Bath Beach
436055,22,Alive,Good,London planetree,Brighton Beach
663984,14,Alive,Good,ash,Bayside-Bayside Hills
417128,4,Alive,Good,honeylocust,East New York
370748,9,Alive,Good,silver maple,Rossville-Woodrow
437990,8,Alive,Fair,Japanese zelkova,East Village
425996,7,Alive,Good,American linden,33
582360,16,Alive,Good,London planetree,Borough Park
388756,7,Alive,Fair,littleleaf linden,Clinton
242550,8,Alive,Good,Callery pear,Bayside-Bayside Hills
653694,18,Alive,Fair,Norway maple,Kew Gardens Hills
26953,11,Alive,Good,Japanese zelkova,Hudson Yards-Chelsea-Flatiron-Union Square
619416,15,Alive,Good,London planetree,Bay Ridge
691305,13,Alive,Good,pin oak,Flatlands
248838,38,Alive,Good,green ash,Norwood
691602,27,Alive,Good,pin oak,Flushing
350117,5,Dead,,,Murray Hill-Kips Bay
138449,7,Alive,Good,littleleaf linden,Morningside Heights
298746,8,Alive,Poor,sycamore maple,Madison
612512,8,Alive,Good,Japanese hornbeam,Kensington-Ocean Parkway
292315,6,Alive,Good,northern red oak,West Village
455795,3,Alive,Good,northern red oak,Williamsburg
167222,13,Alive,Good,London planetree,Upper East Side-Carnegie Hill
669091,2,Alive,Good,littleleaf linden,Bensonhurst West
8543,3,Alive,Fair,littleleaf linden,Bushwick South
328395,12,Alive,Good,red maple,Charleston-Richmond Valley-Tottenville
455779,4,Alive,Poor,littleleaf linden,Douglas Manor-Douglaston-Little Neck
695969,32,Alive,Good,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
18880,2,Alive,Good,Chinese fringetree,Hammels-Arverne-Edgemere
83451,9,Alive,Good,ginkgo,Chinatown
560702,20,Alive,Fair,Norway maple,Hollis
486054,13,Alive,Good,Norway maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
185155,2,Alive,Fair,'Schubert' chokecherry,Hammels-Arverne-Edgemere
456794,13,Alive,Good,pin oak,Flatbush
128356,10,Alive,Good,Norway maple,Stuyvesant Heights
75691,22,Alive,Good,London planetree,Stuyvesant Heights
460670,2,Alive,Good,American hornbeam,New Dorp-Midland Beach
448449,15,Alive,Good,littleleaf linden,Springfield Gardens North
235496,0,Stump,,,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
169589,6,Dead,,,Flushing
132791,8,Alive,Good,Callery pear,Hudson Yards-Chelsea-Flatiron-Union Square
557481,4,Alive,Good,willow oak,Flushing
134470,3,Alive,Good,pin oak,Midtown-Midtown South
156142,7,Alive,Good,Sophora,Hammels-Arverne-Edgemere
5904,4,Alive,Good,Japanese tree lilac,Astoria
193177,9,Alive,Good,Callery pear,Morningside Heights
131596,3,Alive,Good,hawthorn,Jamaica Estates-Holliswood
564392,4,Alive,Good,honeylocust,St. Albans
634873,5,Alive,Good,Norway maple,Jamaica Estates-Holliswood
493359,11,Alive,Good,Sophora,Norwood
425347,3,Alive,Good,sawtooth oak,Cypress Hills-City Line
394313,17,Alive,Good,pin oak,Ft. Totten-Bay Terrace-Clearview
601540,14,Alive,Good,silver linden,Elmhurst-Maspeth
643571,22,Alive,Poor,Norway maple,Douglas Manor-Douglaston-Little Neck
284256,0,Stump,,,East Elmhurst
570793,12,Alive,Good,cherry,Laurelton
226324,16,Alive,Good,London planetree,Woodlawn-Wakefield
199533,7,Alive,Good,Sophora,Pomonok-Flushing Heights-Hillcrest
614366,13,Alive,Good,Callery pear,Gravesend
275666,50,Alive,Good,tree of heaven,Schuylerville-Throgs Neck-Edgewater Park
236637,11,Alive,Fair,Sophora,Ridgewood
139309,4,Alive,Good,Japanese zelkova,Gramercy
617224,13,Alive,Good,Callery pear,Douglas Manor-Douglaston-Little Neck
637005,20,Alive,Good,London planetree,Ft. Totten-Bay Terrace-Clearview
28970,4,Alive,Fair,Japanese zelkova,Grymes Hill-Clifton-Fox Hills
664542,19,Alive,Fair,ash,Richmond Hill
293176,6,Alive,Good,English oak,Homecrest
109133,4,Alive,Good,littleleaf linden,Bedford
142364,3,Alive,Good,crab apple,Morningside Heights
68626,6,Alive,Good,sweetgum,Park Slope-Gowanus
450647,6,Alive,Good,cherry,East New York
303734,24,Alive,Good,London planetree,Port Richmond
342731,35,Alive,Fair,London planetree,Richmond Hill
663770,6,Alive,Good,Chinese chestnut,East Flushing
166078,15,Alive,Good,Japanese zelkova,Westerleigh
680208,25,Alive,Good,pin oak,Kew Gardens Hills
507937,8,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
662194,25,Alive,Good,London planetree,Murray Hill
363351,9,Alive,Good,northern red oak,Allerton-Pelham Gardens
360556,14,Alive,Good,Callery pear,QN29
657318,13,Alive,Good,green ash,East Elmhurst
537826,9,Alive,Fair,red maple,Todt Hill-Emerson Hill-Heartland Village-Lighthous
293434,3,Alive,Good,purple-leaf plum,Old Astoria
559980,23,Alive,Good,Norway maple,Oakland Gardens
394475,33,Alive,Good,London planetree,Briarwood-Jamaica Hills
112447,15,Alive,Good,Callery pear,MN32
31460,14,Alive,Fair,Callery pear,Grasmere-Arrochar-Ft. Wadsworth
248705,3,Alive,Good,eastern redbud,Oakwood-Oakwood Beach
98933,4,Alive,Good,green ash,Oakwood-Oakwood Beach
678781,11,Alive,Good,Callery pear,Middle Village
116649,3,Alive,Good,American elm,Hamilton Heights
311535,18,Alive,Good,London planetree,Stuyvesant Heights
190661,4,Alive,Good,cherry,Chinatown
637583,11,Alive,Good,honeylocust,BK44
179246,11,Alive,Good,willow oak,New Springville-Bloomfield-Travis
348796,5,Alive,Fair,Callery pear,Clinton
249952,11,Alive,Fair,littleleaf linden,Midwood
129028,12,Alive,Good,honeylocust,Bedford
652710,2,Alive,Good,Kentucky coffeetree,Springfield Gardens South-Brookville
106769,12,Alive,Good,sweetgum,Charleston-Richmond Valley-Tottenville
382994,7,Alive,Good,honeylocust,Richmond Hill
436454,11,Alive,Good,dawn redwood,East New York
531714,18,Alive,Good,honeylocust,Great Kills
235223,7,Alive,Good,Sophora,Kensington-Ocean Parkway
511575,2,Alive,Good,maple,Pelham Bay-Country Club-City Island
658279,7,Alive,Good,pin oak,Rossville-Woodrow
499140,6,Alive,Good,sweetgum,New Springville-Bloomfield-Travis
128499,4,Alive,Good,sugar maple,Stuyvesant Heights
261468,1,Alive,Fair,Sophora,Hamilton Heights
360618,8,Alive,Good,northern red oak,New Brighton-Silver Lake
284615,12,Alive,Good,pin oak,Hunters Point-Sunnyside-West Maspeth
130624,4,Alive,Good,American linden,Kew Gardens
175207,25,Alive,Good,London planetree,North Side-South Side
422244,3,Alive,Good,golden raintree,Canarsie
583330,4,Alive,Good,red maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
20835,5,Alive,Fair,southern red oak,Jackson Heights
437516,16,Alive,Good,sycamore maple,BK82
270027,5,Alive,Good,blue spruce,Bayside-Bayside Hills
322292,6,Alive,Good,'Schubert' chokecherry,Bayside-Bayside Hills
578205,13,Alive,Good,honeylocust,Charleston-Richmond Valley-Tottenville
156678,10,Alive,Good,honeylocust,Williamsburg
392150,11,Alive,Good,Amur maple,Van Nest-Morris Park-Westchester Square
490099,2,Alive,Good,American hornbeam,Belmont
571941,13,Alive,Good,littleleaf linden,Rosedale
695420,3,Alive,Good,cherry,Erasmus
507671,12,Alive,Good,Japanese zelkova,Soundview-Bruckner
271838,12,Alive,Good,honeylocust,SoHo-TriBeCa-Civic Center-Little Italy
17761,30,Alive,Good,pin oak,East Elmhurst
593556,2,Alive,Good,cherry,Oakland Gardens
704672,11,Alive,Good,sweetgum,Todt Hill-Emerson Hill-Heartland Village-Lighthous
527481,2,Alive,Good,American linden,Kingsbridge Heights
516494,11,Alive,Good,London planetree,Co-op City
403491,4,Alive,Good,London planetree,Stapleton-Rosebank
593256,2,Alive,Good,northern red oak,Murray Hill
368452,6,Alive,Good,crepe myrtle,Charleston-Richmond Valley-Tottenville
653101,9,Alive,Good,cherry,Springfield Gardens South-Brookville
430678,3,Alive,Good,Japanese tree lilac,Hunts Point
229759,21,Alive,Fair,pin oak,Bellerose
652685,4,Alive,Good,cherry,Jackson Heights
471175,5,Alive,Good,cherry,Forest Hills
320916,10,Alive,Good,Amur maple,Rossville-Woodrow
488332,8,Alive,Good,Siberian elm,Oakwood-Oakwood Beach
547968,21,Alive,Good,London planetree,Flatlands
199571,23,Alive,Good,London planetree,Midwood
553059,2,Alive,Good,American linden,Old Town-Dongan Hills-South Beach
230377,14,Alive,Good,ginkgo,Clinton Hill
121401,10,Alive,Good,honeylocust,MN09
384733,11,Alive,Good,Norway maple,Cambria Heights
407330,5,Alive,Good,honeylocust,West New Brighton-New Brighton-St. George
336197,7,Alive,Good,Callery pear,Rossville-Woodrow
308710,7,Alive,Good,American elm,Sunset Park East
403383,2,Alive,Good,honeylocust,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
285092,31,Alive,Good,London planetree,SI45
667144,8,Alive,Fair,Japanese maple,New Springville-Bloomfield-Travis
482911,3,Alive,Good,cherry,Hammels-Arverne-Edgemere
8535,26,Alive,Fair,pin oak,Kew Gardens
327998,12,Alive,Good,Callery pear,Rossville-Woodrow
109988,16,Alive,Good,honeylocust,Bedford
566343,13,Alive,Good,Norway maple,Cambria Heights
190632,31,Alive,Good,pin oak,Kew Gardens
26596,6,Alive,Good,red maple,Great Kills
171927,6,Alive,Good,green ash,Morrisania-Melrose
257141,0,Stump,,,Astoria
399523,3,Alive,Fair,Japanese tree lilac,Far Rockaway-Bayswater
67274,3,Alive,Good,Japanese zelkova,Hamilton Heights
273852,6,Alive,Good,honeylocust,Battery Park City-Lower Manhattan
487872,4,Alive,Good,pin oak,Oakwood-Oakwood Beach
310707,18,Alive,Good,London planetree,BK43
705984,4,Alive,Good,littleleaf linden,Brownsville
245988,22,Alive,Good,London planetree,BK43
502663,7,Alive,Good,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
679915,10,Alive,Good,Callery pear,Kew Gardens Hills
395280,4,Alive,Good,London planetree,West New Brighton-New Brighton-St. George
621956,14,Alive,Fair,white ash,Dyker Heights
281869,12,Alive,Good,green ash,Washington Heights South
339799,21,Alive,Good,London planetree,Queensboro Hill
207966,2,Alive,Good,swamp white oak,Oakland Gardens
389114,4,Alive,Good,dawn redwood,Clinton
591807,13,Alive,Poor,Norway maple,Glen Oaks-Floral Park-New Hyde Park
